user_id,birthyear,gender,subscription_start_date,subscription_end_date,subscription_type,subscription_status,last_login_date,average_watch_time,total_watch_time,favorite_genres
494,2000,male,2023-07-21 10:29:57,2023-09-23 07:53:36,2,1,2024-06-16 18:36:58,4.21,134.97,멜로
495,1991,female,2023-10-30 18:51:48,2024-01-15 23:08:47,0,1,2024-03-17 21:10:18,1.7,83.8,SF
496,1999,male,2022-08-11 14:16:33,2023-12-19 02:03:17,0,1,2024-02-09 09:42:46,2.79,150.17,액션
497,1991,male,2023-06-20 06:18:42,,1,0,2023-07-27 18:12:23,4.47,128.07,전쟁
498,1998,male,2023-06-24 05:20:27,,0,0,2024-03-10 18:06:51,1.87,107.04,범죄
499,1988,male,2023-07-26 08:14:03,,1,0,2023-11-14 01:31:56,3.92,148.91,전쟁
500,1990,male,2023-12-27 12:57:56,,2,0,2024-03-01 03:46:07,0.2,72.84,범죄
501,1998,female,2022-12-14 05:13:39,2023-08-16 02:05:16,1,1,2023-12-24 17:10:51,1.47,58.68,스릴러
502,1989,male,2023-07-26 06:41:28,2023-10-26 13:14:36,2,1,2024-02-13 09:56:46,3.86,124.32,코미디
503,1998,male,2024-04-01 11:04:15,2024-04-05 22:58:43,2,1,2024-06-15 22:53:25,1.46,26.22,스릴러
504,1988,male,2022-08-21 07:46:35,,2,0,2024-04-24 15:58:00,3.01,112.09,음악
505,1990,female,2022-12-07 17:18:20,2023-01-14 23:12:43,0,1,2023-03-09 03:21:16,3.79,101.67,판타지
506,1990,female,2023-04-07 10:39:20,2024-04-16 02:39:16,2,1,2024-02-08 23:06:43,2.02,83.25,SF
507,1999,female,2023-01-18 10:54:40,,2,0,2024-02-01 07:35:19,1.69,117.82,스릴러
508,1992,female,2024-05-28 05:06:28,2024-06-22 22:11:22,2,1,2024-06-02 05:53:00,1.98,68.02,스릴러
509,1998,female,2023-08-02 12:18:22,2024-03-11 00:00:54,0,1,2023-11-20 02:34:06,2.95,122.77,스릴러
510,1994,male,2024-03-10 01:03:44,,2,0,2024-05-02 12:58:48,2.32,78.41,코미디
511,1994,female,2023-06-18 02:36:29,2023-08-23 21:34:06,2,1,2023-11-11 09:45:50,3.08,167.88,SF
512,1998,female,2024-01-24 13:29:39,,1,0,2024-03-10 07:06:13,3.52,82.49,스릴러
513,1990,male,2024-06-14 16:24:42,,2,0,2024-07-10 10:17:09,2.91,105.71,스릴러
514,1990,male,2023-06-06 18:30:27,2023-08-16 01:36:36,0,1,2023-11-20 19:27:45,2.13,102.74,스릴러
515,1990,male,2023-03-25 15:52:35,,1,0,2023-07-10 16:24:49,1.61,110.82,SF
516,1990,female,2022-11-26 08:21:09,2023-11-08 05:58:25,1,1,2023-05-22 17:36:36,3.33,97.9,뮤지컬
517,1998,female,2023-10-07 05:27:20,2024-02-03 16:47:37,1,1,2024-01-24 17:28:17,1.28,149.87,뮤지컬
518,1992,male,2023-02-27 13:01:37,,2,0,2023-08-14 10:44:03,2.08,113.45,SF
519,1994,male,2022-10-13 17:35:53,,1,0,2023-05-27 03:02:11,2.14,136.67,스릴러
520,1995,male,2023-11-27 06:06:21,,2,0,2024-04-29 13:52:39,2.92,127.3,범죄
521,1993,male,2022-07-24 03:31:22,,2,0,2024-05-02 23:09:52,2.59,50.16,전쟁
522,2001,female,2024-06-01 11:30:29,,0,0,2024-06-11 10:05:42,2.19,118.3,멜로
523,1996,male,2023-02-06 15:44:03,2023-05-22 06:10:14,2,1,2023-08-17 22:32:12,1.6,87.81,멜로
524,1992,female,2022-11-10 11:54:30,,2,0,2023-04-05 20:20:57,2.28,131.72,스포츠
525,1991,male,2023-06-26 20:07:37,2023-11-09 23:38:40,0,1,2024-01-25 01:43:07,2.87,78.38,음악
526,1988,male,2023-09-21 23:23:26,,1,0,2023-11-16 18:57:14,2.69,159.79,스포츠
527,2000,male,2023-08-16 07:56:21,2023-12-10 06:50:20,1,1,2024-06-17 20:31:52,3.7,97.54,스릴러
528,1998,female,2022-09-01 06:51:37,2023-01-06 16:51:11,2,1,2024-04-06 13:18:37,0.89,171.65,뮤지컬
529,1990,male,2023-11-07 05:22:06,,0,0,2024-06-28 09:10:13,3.78,116.65,전쟁
530,1999,male,2024-04-01 02:42:09,,0,0,2024-07-02 03:47:06,2.98,84.26,스릴러
531,1999,female,2023-01-27 17:57:07,2023-07-22 10:21:12,1,1,2023-06-13 18:12:10,0.45,55.72,멜로
532,1996,female,2023-01-13 05:27:58,2023-02-08 18:48:29,1,1,2023-01-29 18:10:10,0.88,88.17,코미디
533,1998,male,2022-12-13 08:46:13,2024-03-12 21:01:28,0,1,2023-04-29 16:16:32,2.19,92.49,판타지
534,1993,female,2023-10-01 03:00:19,,1,0,2024-06-09 14:26:51,3.5,79.87,코미디
535,1989,female,2023-03-14 08:07:29,,0,0,2023-08-16 00:45:14,3.28,131.49,뮤지컬
536,1992,female,2024-01-28 03:12:09,,2,0,2024-03-19 04:16:37,3.18,174.93,범죄
537,1994,male,2023-03-05 22:37:48,,1,0,2023-08-03 08:17:33,1.65,118.63,코미디
538,1997,male,2023-12-02 20:10:13,,0,0,2024-03-21 17:04:06,1.4,85.63,스릴러
539,2000,male,2024-01-05 08:30:51,,2,0,2024-03-17 03:07:56,2.91,88.03,액션
540,1995,male,2023-10-14 10:51:59,2024-04-18 21:35:35,1,1,2024-01-25 19:07:26,1.3,111.6,판타지
541,1988,male,2024-05-05 01:12:48,,1,0,2024-06-25 16:32:07,1.54,137.85,전쟁
542,1995,female,2023-06-22 05:21:38,2024-04-14 15:56:31,0,1,2024-01-06 08:23:18,3.61,112.4,스포츠
543,1988,male,2024-07-02 12:22:08,2024-07-07 18:19:07,0,1,2024-07-02 23:36:14,1.62,42.08,멜로
544,1991,female,2023-04-09 15:10:12,,2,0,2023-09-26 06:41:43,4.34,162.28,SF
545,1997,male,2023-09-03 16:07:59,,0,0,2024-02-07 12:08:48,2.71,73.62,전쟁
546,1993,male,2024-05-28 04:47:10,,1,0,2024-05-29 01:56:15,0.96,91.11,액션
547,2001,male,2023-07-07 20:08:25,2023-08-18 08:06:17,2,1,2023-10-19 22:19:24,4.02,42.77,스릴러
548,1992,female,2024-02-08 00:19:50,2024-05-25 19:46:23,1,1,2024-05-03 05:48:26,3.6,109.93,액션
549,1989,female,2023-06-10 04:16:05,2024-05-09 16:11:08,0,1,2023-07-22 05:04:03,1.56,33.29,스포츠
550,2001,female,2023-02-20 08:49:47,,2,0,2023-05-06 04:20:40,0.52,144.52,SF
551,1998,female,2022-09-09 09:28:16,,1,0,2023-07-16 09:08:27,1.37,156.28,판타지
552,1988,male,2023-12-23 19:58:57,2024-06-21 01:33:14,0,1,2024-04-13 11:33:51,2.2,60.7,판타지
553,1995,female,2024-02-14 22:54:26,,2,0,2024-06-21 15:50:10,2.03,50.31,스포츠
554,2002,male,2022-12-08 01:02:55,2023-05-10 14:00:40,0,1,2023-02-03 00:12:45,2.86,55.76,스릴러
555,1991,female,2023-01-11 23:36:07,,0,0,2023-06-18 20:33:54,2.4,51.42,스릴러
556,1996,male,2024-02-16 09:42:36,,1,0,2024-03-22 07:53:33,1.99,54.64,액션
557,1992,female,2022-12-13 08:15:44,,1,0,2024-02-22 18:17:17,2.74,81.76,음악
558,1990,male,2023-04-08 10:49:15,,1,0,2024-01-13 23:03:33,1.65,64.77,멜로
559,1995,female,2023-10-13 16:54:07,,0,0,2023-10-21 10:45:39,0.9,120.56,코미디
560,1991,female,2024-04-27 20:21:41,2024-07-02 12:02:54,0,1,2024-06-08 08:44:21,2.61,88.3,뮤지컬
561,1994,male,2024-05-21 01:40:39,2024-05-21 08:00:11,1,1,2024-06-25 19:21:42,4.01,95.26,멜로
562,1993,male,2022-08-02 22:01:08,2023-07-02 17:16:02,2,1,2022-12-05 08:30:36,4.35,142.81,전쟁
563,1990,female,2023-01-05 14:57:20,,0,0,2023-05-30 02:30:13,1.46,118.0,코미디
564,2002,female,2023-06-10 09:33:33,,1,0,2024-04-29 08:42:53,2.13,107.97,코미디
565,1997,male,2023-10-11 02:45:21,2023-12-04 23:58:39,2,1,2024-01-14 06:37:27,3.13,89.8,판타지
566,1997,female,2023-01-09 06:26:28,,2,0,2023-08-22 02:09:16,2.69,152.44,액션
567,1996,female,2023-11-05 22:40:02,2023-12-09 01:58:04,0,1,2024-01-19 04:09:01,2.0,115.44,SF
568,1992,female,2024-01-06 10:10:33,2024-04-01 00:50:49,2,1,2024-04-19 06:08:46,2.82,83.02,스포츠
569,1990,male,2023-04-28 10:49:55,,1,0,2023-07-16 21:43:28,1.88,93.96,코미디
570,1999,male,2024-06-12 08:23:31,,1,0,2024-07-02 13:14:21,1.76,109.34,SF
571,1994,male,2022-09-05 14:13:31,,1,0,2023-05-30 00:42:51,3.75,112.83,뮤지컬
572,2002,female,2023-04-30 15:51:35,2024-04-04 21:16:32,1,1,2023-12-05 11:44:09,3.46,91.06,스포츠
573,1993,female,2022-09-26 22:06:09,2024-01-07 07:02:52,2,1,2024-04-27 08:39:32,3.26,79.59,뮤지컬
574,2001,female,2023-06-25 16:49:28,2024-06-14 18:46:28,2,1,2023-10-13 08:19:49,0.4,128.25,스릴러
575,1996,female,2023-04-09 08:14:56,,0,0,2024-05-05 06:29:51,1.89,123.55,스포츠
576,1994,female,2022-08-26 01:43:34,2023-06-07 12:12:49,1,1,2022-11-27 10:24:40,3.03,99.82,액션
577,1995,male,2023-05-27 08:59:32,,2,0,2023-06-28 04:51:33,3.65,86.33,스릴러
578,1991,male,2024-02-19 16:04:20,,0,0,2024-03-26 13:46:10,3.24,124.98,스릴러
579,2002,female,2023-11-05 18:44:42,2023-11-11 06:30:49,0,1,2024-02-10 12:23:53,2.93,189.14,멜로
580,1996,female,2023-03-22 10:25:35,2024-03-15 16:06:10,0,1,2023-08-22 04:29:16,2.54,118.64,판타지
581,1989,female,2024-02-12 03:20:26,2024-05-25 09:37:22,0,1,2024-07-01 05:58:45,2.86,74.73,음악
582,2002,male,2022-12-28 15:21:55,2023-01-25 11:05:22,0,1,2023-07-13 12:06:00,3.08,159.73,코미디
583,1994,female,2023-06-06 17:37:49,,2,0,2024-04-17 23:38:38,3.08,109.07,전쟁
584,1992,male,2022-08-09 10:55:23,2023-06-02 03:53:14,1,1,2023-03-13 15:07:04,2.4,139.27,음악
585,2001,female,2024-03-08 11:27:42,2024-03-27 23:03:33,1,1,2024-05-24 02:05:29,2.22,124.01,스포츠
586,1998,female,2024-01-17 17:29:26,,2,0,2024-02-28 02:30:32,2.08,103.05,뮤지컬
587,2001,male,2023-11-27 19:19:37,,1,0,2024-02-13 21:54:31,1.51,49.31,액션
588,1999,male,2023-04-19 12:36:16,,1,0,2023-10-26 05:41:21,3.47,129.43,액션
589,2001,male,2023-04-20 20:38:44,,1,0,2024-05-07 09:43:10,2.77,88.15,판타지
590,1989,female,2023-10-08 09:44:39,,1,0,2024-02-08 11:41:41,3.02,60.8,음악
591,1994,male,2022-09-30 01:58:24,,0,0,2023-12-21 16:46:52,3.39,98.81,스릴러
592,1994,male,2023-02-05 12:06:26,2023-10-13 09:28:57,1,1,2023-08-21 22:49:09,2.34,78.26,SF
593,1989,male,2022-10-17 07:15:58,2022-12-01 19:01:22,0,1,2023-11-23 03:59:06,2.09,166.74,뮤지컬
594,1988,female,2024-05-01 19:35:02,,2,0,2024-05-16 16:09:11,2.09,91.18,스릴러
595,2001,female,2022-09-03 21:37:45,,1,0,2023-08-13 00:34:55,2.56,131.77,멜로
596,1992,female,2023-06-28 22:37:10,,2,0,2024-01-17 20:31:07,1.57,117.26,액션
597,1998,male,2022-12-31 16:56:15,2023-03-12 20:44:36,2,1,2023-07-28 23:11:53,2.72,87.27,코미디
598,1997,male,2024-03-24 03:13:17,2024-05-13 16:23:26,2,1,2024-05-01 10:42:52,2.2,116.04,뮤지컬
599,2001,female,2024-07-01 06:41:44,2024-07-03 23:04:28,0,1,2024-07-06 02:57:03,1.33,88.69,범죄
600,1996,female,2024-05-26 21:51:04,2024-06-14 05:09:26,1,1,2024-06-21 01:17:59,0.0,69.45,음악
601,1993,male,2023-02-20 19:18:09,2024-03-29 10:49:37,1,1,2023-03-19 04:28:48,2.07,153.69,SF
602,1990,male,2024-01-25 19:19:09,,0,0,2024-03-06 07:56:09,3.44,36.52,판타지
603,2001,male,2024-03-15 03:17:36,2024-05-09 20:33:36,0,1,2024-03-23 08:10:29,1.61,83.51,뮤지컬
604,1997,female,2024-06-19 20:35:18,2024-07-02 15:15:47,2,1,2024-07-05 16:58:49,1.95,142.46,판타지
605,1998,female,2023-03-09 04:35:56,,2,0,2024-06-03 14:02:10,3.45,103.16,멜로
606,1990,female,2024-06-21 18:43:17,2024-06-29 09:13:04,2,1,2024-06-24 07:47:02,2.8,99.4,멜로
607,1992,female,2022-10-21 14:52:42,2023-11-07 16:47:22,1,1,2023-05-02 04:55:03,1.41,124.33,전쟁
608,1999,male,2024-04-10 17:13:57,,2,0,2024-06-08 05:28:33,3.27,136.97,전쟁
609,2001,female,2022-08-08 09:59:36,2023-09-03 00:49:37,2,1,2024-03-20 11:23:55,2.32,99.96,스릴러
610,1996,male,2024-03-11 12:09:43,2024-04-11 22:20:20,2,1,2024-03-12 09:56:58,2.05,111.13,액션
611,1994,female,2024-02-21 23:01:59,2024-06-28 12:30:55,1,1,2024-04-29 19:53:06,3.5,109.96,음악
612,1999,male,2022-10-07 14:38:52,2023-03-02 04:30:19,1,1,2022-10-10 08:03:09,2.41,122.59,액션
613,1997,male,2023-09-05 05:32:29,,1,0,2024-02-03 01:04:18,2.91,88.94,스릴러
614,1998,male,2023-08-03 08:55:33,,0,0,2023-09-06 17:06:40,0.89,29.97,범죄
615,1993,female,2022-07-22 21:30:17,,2,0,2023-03-25 22:12:46,1.89,106.65,코미디
616,1997,female,2024-06-06 01:28:11,2024-06-15 12:24:53,0,1,2024-06-15 10:41:05,2.81,113.72,코미디
617,1996,male,2023-05-17 23:45:29,,0,0,2023-12-31 08:14:17,3.25,99.8,멜로
618,1994,female,2023-06-18 04:19:02,2023-07-25 02:36:12,1,1,2023-10-02 11:32:54,2.49,78.82,멜로
619,2001,male,2022-10-20 04:00:21,2023-07-27 03:01:31,1,1,2024-06-30 15:22:09,2.92,77.41,멜로
620,1996,male,2024-07-06 16:11:10,2024-07-09 02:46:43,1,1,2024-07-06 22:18:31,2.92,97.29,코미디
621,1992,female,2023-12-17 13:13:15,,2,0,2024-01-14 07:22:05,4.31,100.31,판타지
622,2002,male,2023-09-01 23:47:35,,0,0,2024-05-31 11:44:39,0.32,46.94,전쟁
623,2001,female,2022-09-07 01:19:26,,2,0,2023-04-06 19:23:13,1.47,134.09,음악
624,1997,male,2023-05-09 21:52:46,,2,0,2024-01-23 18:11:07,4.6,118.57,전쟁
625,1996,male,2023-04-26 03:12:50,,2,0,2024-02-08 06:13:43,4.48,154.07,액션
626,1994,female,2024-05-27 14:21:16,,0,0,2024-05-31 13:28:39,1.84,126.91,스릴러
627,1988,male,2022-12-17 03:06:58,,1,0,2023-03-22 07:33:00,2.09,23.19,SF
628,1997,male,2023-09-28 20:51:59,,0,0,2024-04-11 20:25:00,2.49,84.97,SF
629,1995,female,2024-02-17 14:04:36,,1,0,2024-03-28 02:48:45,2.86,134.21,뮤지컬
630,1988,female,2024-04-07 22:19:41,,0,0,2024-05-17 02:02:54,3.62,96.69,판타지
631,1997,female,2024-02-02 21:07:36,,2,0,2024-05-26 19:53:28,2.51,104.36,스포츠
632,1989,female,2022-11-06 02:38:09,,0,0,2023-05-24 21:46:57,2.4,103.1,전쟁
633,1990,female,2023-08-12 11:55:27,,0,0,2023-12-25 03:59:41,4.79,80.27,스릴러
634,1992,female,2023-10-22 05:06:31,2023-11-27 12:14:05,0,1,2024-05-23 16:19:03,4.13,102.68,코미디
635,1994,male,2023-11-26 01:14:51,,1,0,2024-05-03 05:31:03,2.6,109.23,SF
636,1993,female,2023-11-29 14:16:00,2024-02-17 01:34:13,2,1,2024-06-24 15:24:03,3.4,130.02,스릴러
637,1993,female,2023-09-04 12:26:06,2023-11-04 22:20:45,2,1,2024-06-24 18:22:05,2.24,99.73,스포츠
638,1996,male,2022-09-20 11:29:04,,0,0,2022-10-30 11:49:11,2.68,87.04,범죄
639,1995,female,2024-03-28 22:26:26,2024-07-07 06:22:12,2,1,2024-05-05 23:47:40,1.85,161.98,스포츠
640,2000,female,2023-04-30 21:27:23,,2,0,2023-12-28 05:16:28,2.44,139.02,스포츠
641,1990,female,2023-11-10 16:46:25,2024-03-14 09:48:12,1,1,2024-06-21 06:54:11,2.63,84.77,스포츠
642,1991,female,2023-05-16 12:10:21,,1,0,2024-01-30 02:56:53,1.26,90.05,액션
643,1988,female,2023-04-11 12:56:50,2023-12-05 04:23:52,0,1,2023-12-06 14:16:09,2.98,126.19,SF
644,1993,female,2022-12-27 11:30:04,2023-09-15 13:12:55,2,1,2023-07-24 11:49:02,2.1,112.26,뮤지컬
645,2001,female,2023-11-06 00:39:05,,1,0,2023-12-21 06:39:33,4.0,91.81,스릴러
646,2000,female,2023-07-23 08:24:00,2023-09-25 15:54:42,1,1,2023-12-29 10:46:46,3.37,148.23,뮤지컬
647,2000,female,2023-01-24 04:51:14,,1,0,2024-02-15 05:44:59,3.2,93.36,전쟁
648,1995,female,2023-02-22 16:57:12,2023-07-10 02:27:08,0,1,2023-04-24 05:01:21,1.18,108.73,멜로
649,2000,female,2022-11-30 03:14:34,,2,0,2024-03-26 19:11:35,2.84,89.33,액션
650,1993,female,2024-01-16 23:36:11,2024-02-05 09:45:19,0,1,2024-03-26 14:52:25,2.87,75.03,코미디
651,1999,female,2023-02-01 08:49:11,,1,0,2023-05-18 03:00:30,2.73,94.67,SF
652,1996,female,2024-01-14 12:56:59,,2,0,2024-06-05 19:46:36,1.82,96.52,스포츠
653,2002,female,2022-09-04 04:39:24,2024-01-30 18:43:02,0,1,2023-04-05 06:17:26,1.99,96.23,전쟁
654,1992,female,2022-12-21 21:05:21,2023-09-11 16:35:51,1,1,2023-06-01 11:30:00,2.15,112.59,액션
655,1994,female,2022-12-14 01:07:46,,1,0,2023-10-28 12:46:26,3.24,100.95,음악
656,1988,male,2023-09-21 13:47:23,,0,0,2024-05-23 22:10:12,2.03,88.04,액션
657,1994,male,2024-05-01 10:24:22,,1,0,2024-07-05 05:04:14,2.42,133.0,멜로
658,1997,male,2023-04-11 12:44:18,2023-08-02 08:57:45,0,1,2024-02-28 05:16:21,3.48,97.79,뮤지컬
659,1988,male,2022-11-22 00:26:40,2023-12-02 05:39:59,0,1,2024-02-10 21:17:39,0.74,89.16,스릴러
660,1992,male,2024-01-29 11:35:45,,2,0,2024-03-09 20:12:54,2.76,101.17,전쟁
661,1992,male,2023-06-13 20:45:54,,0,0,2024-02-12 05:30:58,3.81,70.73,음악
662,1994,male,2023-04-18 11:51:07,,2,0,2024-04-14 00:12:51,2.2,105.4,코미디
663,1996,male,2022-08-03 13:38:05,,2,0,2022-12-08 01:55:41,1.81,104.27,스릴러
664,1996,male,2022-12-11 04:03:51,2024-04-17 18:00:37,1,1,2023-10-16 00:28:58,0.89,61.49,범죄
665,1988,male,2023-09-25 10:26:26,,1,0,2024-04-11 07:50:24,1.56,61.75,스릴러
666,1990,male,2022-10-03 14:56:24,2023-02-21 11:34:36,0,1,2023-10-21 04:08:07,2.43,56.65,SF
667,1990,female,2022-12-27 01:20:00,2023-05-28 22:12:32,0,1,2023-01-01 10:53:42,1.97,121.49,스릴러
668,1991,female,2024-06-18 02:20:40,,0,0,2024-06-21 11:41:56,1.99,127.74,판타지
669,1996,male,2023-12-23 10:21:34,,1,0,2024-06-12 19:42:29,3.17,55.32,SF
670,1989,female,2022-12-31 11:09:12,,0,0,2023-12-19 10:57:16,0.65,81.29,범죄
671,2000,female,2023-09-27 17:02:01,,1,0,2023-12-06 01:30:02,2.13,120.51,범죄
672,1992,female,2022-08-08 00:16:28,,2,0,2024-03-22 08:19:13,0.12,140.87,멜로
673,1999,male,2022-09-18 22:34:59,,2,0,2023-08-31 03:17:50,3.18,121.01,코미디
674,1990,female,2023-10-05 15:56:42,,2,0,2024-01-26 05:07:20,4.31,70.09,코미디
675,1989,male,2023-03-18 05:09:55,,2,0,2024-06-04 19:49:10,2.11,124.94,판타지
676,1997,female,2023-08-11 18:24:00,2023-11-13 00:46:08,1,1,2024-02-07 09:53:25,4.13,61.54,판타지
677,2000,female,2023-02-24 21:18:02,,1,0,2023-03-17 14:39:39,3.18,79.75,코미디
678,2002,female,2023-04-03 16:34:06,,0,0,2024-07-05 02:15:14,1.7,106.93,뮤지컬
679,1998,female,2023-02-18 16:57:47,2024-03-20 09:42:54,1,1,2024-06-27 01:44:43,2.59,84.76,판타지
680,1999,female,2023-01-31 01:03:50,2023-07-17 17:18:04,2,1,2023-02-02 13:48:37,1.75,110.95,뮤지컬
681,1993,male,2022-10-04 03:26:23,2024-03-13 05:05:06,0,1,2023-05-02 08:45:36,1.64,92.38,SF
682,2000,male,2024-06-28 18:56:41,2024-06-29 13:16:16,2,1,2024-07-07 14:20:52,3.55,66.92,뮤지컬
683,1993,male,2022-08-10 00:16:25,2024-04-04 20:22:43,2,1,2024-06-30 06:34:43,2.95,97.16,판타지
684,1994,male,2023-12-13 18:30:47,,2,0,2024-03-13 08:02:55,2.33,94.96,범죄
685,1989,female,2023-09-12 22:40:43,2024-02-12 07:47:21,0,1,2023-09-18 20:32:45,2.05,59.61,판타지
686,1997,male,2024-05-20 10:27:01,2024-06-04 07:12:52,0,1,2024-05-27 11:15:10,1.84,137.5,액션
687,1992,female,2022-10-08 19:44:53,,0,0,2023-12-17 20:21:44,1.65,92.02,범죄
688,1999,male,2023-10-23 14:28:03,2024-03-14 12:48:51,0,1,2024-05-20 13:28:15,0.99,84.34,스릴러
689,1992,male,2023-01-09 07:40:44,2023-07-18 13:41:38,1,1,2023-07-07 18:34:28,1.53,89.9,스포츠
690,1988,male,2022-07-11 15:53:51,,0,0,2024-06-09 15:51:09,2.04,123.76,전쟁
691,1991,female,2024-01-30 18:09:15,,2,0,2024-02-04 13:05:24,2.76,105.45,스릴러
692,1988,female,2023-05-18 01:31:18,,0,0,2024-06-17 22:00:04,2.65,135.13,뮤지컬
693,1994,female,2024-03-17 18:46:04,,2,0,2024-06-16 12:03:43,3.3,93.23,범죄
694,1995,male,2023-08-28 15:19:16,2023-12-19 08:01:06,1,1,2023-11-16 00:25:19,1.62,105.32,액션
695,1996,female,2022-07-30 18:27:36,2022-12-13 09:14:34,0,1,2024-06-20 23:17:46,4.05,104.61,코미디
696,1997,female,2023-09-02 10:18:48,2023-11-15 21:29:18,2,1,2024-01-14 12:11:24,3.23,64.85,액션
697,2001,male,2023-03-03 10:06:35,,1,0,2023-07-25 08:46:10,3.1,117.52,전쟁
698,1995,female,2024-06-06 19:25:39,2024-06-28 11:23:54,2,1,2024-06-25 23:13:07,3.28,109.74,뮤지컬
699,1988,female,2023-02-03 08:54:24,2023-04-22 08:07:56,0,1,2023-10-06 19:49:18,2.7,96.81,뮤지컬
700,1996,female,2022-11-23 19:56:38,,0,0,2023-09-22 00:13:44,2.26,112.19,스릴러
701,2008,female,2023-10-17 11:27:41,,1,0,2024-06-14 21:01:29,3.39,89.73,뮤지컬
702,2007,female,2022-08-21 00:27:35,2023-09-04 14:31:53,1,1,2022-11-25 04:02:08,2.59,127.85,음악
703,2012,male,2024-02-05 08:07:52,,1,0,2024-03-03 04:22:01,2.08,104.7,스릴러
704,2006,female,2023-04-16 15:40:01,,0,0,2024-03-25 12:31:46,2.13,107.95,음악
705,2007,male,2023-03-03 06:06:14,,2,0,2024-06-02 06:40:25,2.72,61.0,스릴러
706,1926,male,2024-05-07 20:14:52,,0,0,2024-07-07 22:43:57,1.08,87.13,음악
707,1971,female,2023-09-01 18:18:44,2024-05-13 17:58:33,0,1,2023-10-25 02:37:21,3.33,45.67,판타지
708,1969,male,2022-09-02 02:45:55,,2,0,2023-02-03 01:44:59,2.7,82.34,SF
709,2011,male,2023-03-21 14:12:43,2024-03-30 20:52:23,0,1,2023-03-21 21:08:17,1.17,127.12,범죄
710,2009,male,2023-05-11 00:20:01,,1,0,2023-08-28 09:23:55,1.59,63.05,SF
711,1960,male,2023-11-26 22:17:58,,0,0,2024-03-06 23:38:18,3.07,78.45,액션
712,1949,male,2024-02-16 04:05:15,2024-06-18 22:05:14,1,1,2024-03-31 02:20:30,2.92,95.44,음악
713,1935,female,2022-10-15 18:52:29,2024-01-15 22:24:49,1,1,2023-02-12 09:28:34,2.86,57.05,스릴러
714,2006,male,2022-07-23 22:55:23,,1,0,2022-08-13 18:09:57,2.79,79.34,뮤지컬
715,2013,female,2023-12-19 18:19:06,2024-05-04 22:05:07,2,1,2024-01-25 14:16:51,2.21,100.23,음악
716,2009,male,2023-05-29 00:07:28,,0,0,2024-05-23 06:10:51,1.92,96.01,멜로
717,1949,female,2024-01-29 17:46:13,,2,0,2024-05-21 06:14:46,1.02,122.75,스릴러
718,1936,male,2023-09-22 15:31:09,2024-02-13 16:07:34,2,1,2023-10-13 14:10:10,3.54,86.17,범죄
719,2004,female,2023-06-30 10:34:23,2023-09-11 03:13:49,2,1,2024-01-12 20:14:23,0.61,117.49,범죄
720,2007,male,2022-09-11 19:44:12,2022-10-04 22:30:58,1,1,2022-12-09 04:25:11,1.69,80.78,음악
721,1935,male,2024-07-04 21:20:25,,0,0,2024-07-09 05:51:53,1.43,127.16,음악
722,2013,female,2023-01-04 23:10:15,2023-11-13 20:09:46,1,1,2024-03-22 09:51:26,1.98,96.02,뮤지컬
723,1956,female,2022-08-29 22:35:41,2023-09-12 00:05:47,1,1,2023-08-02 02:07:25,1.67,103.48,음악
724,1962,male,2023-11-12 02:21:18,,0,0,2024-01-22 06:55:16,2.02,102.1,판타지
725,1924,female,2023-02-26 18:49:54,,2,0,2024-03-05 21:54:32,2.13,85.47,스포츠
726,1931,female,2024-03-31 22:23:32,2024-07-05 23:00:27,0,1,2024-06-06 21:07:53,3.43,110.76,코미디
727,1928,male,2023-08-25 20:44:45,2024-07-07 06:31:23,1,1,2023-10-19 23:01:00,3.6,72.48,SF
728,2003,female,2023-05-13 10:40:20,,0,0,2023-09-30 16:33:44,1.01,127.02,판타지
729,1971,male,2023-02-21 19:45:25,,2,0,2024-02-07 10:33:26,2.27,105.17,범죄
730,2004,male,2023-10-11 10:32:59,2024-06-27 20:38:32,1,1,2024-04-09 13:43:16,0.76,90.03,코미디
731,2014,male,2023-10-02 16:35:40,,2,0,2023-11-25 06:12:40,3.46,58.17,스포츠
732,2005,male,2022-07-28 02:03:13,2023-12-22 10:20:00,2,1,2022-09-01 22:10:13,2.46,71.01,코미디
733,1950,female,2022-07-20 05:35:40,,1,0,2022-12-03 15:56:45,3.65,77.4,스포츠
734,2008,male,2022-10-20 13:11:36,2023-10-08 18:50:51,1,1,2024-05-24 21:23:46,1.43,168.33,스포츠
735,2007,female,2023-07-27 22:39:47,2023-10-07 17:56:00,2,1,2024-02-04 20:35:42,1.97,26.82,코미디
736,1974,male,2023-11-03 22:12:49,2024-01-22 07:29:32,2,1,2024-05-12 16:27:47,3.35,111.45,판타지
737,1941,female,2024-01-23 11:15:40,2024-06-02 12:34:57,1,1,2024-02-19 14:12:45,4.66,116.68,범죄
738,2003,male,2023-11-10 01:45:55,,1,0,2024-06-19 00:50:57,2.8,54.01,액션
739,1935,female,2022-11-14 00:05:00,2023-01-29 19:51:46,0,1,2024-05-15 01:58:18,4.14,92.75,전쟁
740,1978,female,2023-09-13 21:26:16,2024-06-26 19:36:50,2,1,2023-10-17 04:23:45,3.69,88.5,전쟁
741,1970,male,2022-08-08 02:49:30,2024-06-11 16:10:03,1,1,2024-02-05 19:20:09,2.7,76.22,음악
